Nilai Pasar Agunan,DBR,plafon,Collateral Coverage,tenor,usia,jenis_pinjaman,alamat_kota,Penilaian Rekening Koran,tujuan_penggunaan,gaji(Penghasilan),pendidikan,sandi_pengikatan,Riwayat Slik,jenis_usaha,Restruktur,risk_score
165211601.33600986,46.7086333501243,69776227.6279121,2.3998371867625012,36.0,34.85893244266009,3,21,4,1,1,4,2,2,6,0,4
120567583.96327588,49.388628386017096,66664088.84081925,1.8165502800707565,15.623401949152075,56.018158180791396,13,21,2,1,1,4,2,2,6,0,4
34396997.622034326,75.1914654919895,27460740.415994167,0.5732832939717327,36.0,50.642666812802624,13,1,2,1,1,4,2,1,6,0,4
670992445.264604,55.73243046650736,291600320.83971864,2.2907032490235406,36.0,37.429148018233306,13,21,4,2,2,1,2,2,6,0,4
237019564.0630865,28.76319457488129,120455352.84058791,1.977998342167326,36.0,37.409107056811756,3,21,2,2,1,1,2,2,6,0,4
169227717.2649434,43.447204744473424,63387821.80921141,2.679737048494634,36.0,36.67756436184228,3,21,4,1,1,4,2,0,6,0,4
99324629.27845241,52.946663568459435,66994664.095930345,1.4725667795191437,6.497634867835685,64.8507095396493,13,21,2,1,1,4,2,2,0,0,4
141187152.3906079,43.68698134313407,54879069.41700719,2.523816892609892,36.0,36.51209305829928,3,21,4,1,1,4,2,0,6,0,4
36692315.58980098,74.83837406184496,45662394.37994845,0.5644971629943907,36.0,51.69658027123918,3,21,2,1,1,3,2,0,6,0,4
64517279.04449326,57.582429307226576,46451727.9040945,1.2903455809076065,36.0,43.74171698222045,3,21,2,1,1,4,2,1,6,0,4
185074511.79460233,59.17833784814417,95046198.57402995,1.9463956454793814,36.0,26.26676357706489,3,21,4,1,1,4,2,0,6,0,4
224985060.24898303,64.22049799170057,88127817.02394685,2.6618293437670997,36.0,24.309062261897534,3,21,4,2,1,1,2,2,3,0,4
169541339.2528605,51.7488923610222,76215325.04271558,2.2751725686605577,36.0,31.972440498093015,3,21,2,1,1,4,2,2,6,0,4
151750258.1759837,45.576724464046535,63418249.71841836,2.334619356559679,36.0,38.20213021400204,3,21,2,1,1,3,2,0,6,0,4
302850803.15865874,61.62497322804471,77612897.93877387,3.9707424852519813,36.0,24.862479055854006,3,21,4,2,1,1,2,2,0,0,4
127796907.61059606,50.705616832351375,65006919.446211375,1.9764156246614184,36.0,32.56613743634664,13,21,2,1,1,1,2,1,6,0,4
275560459.3963735,33.364975114007066,143645482.81052703,1.918867237811947,36.0,36.41137070263175,13,21,2,2,1,1,2,2,6,0,4
100924693.61827856,51.70760162891521,66135903.63896092,1.535254059901508,8.259191451643115,62.89142131179976,13,1,2,1,1,1,2,1,0,0,4
108482299.44376016,51.260856889450274,67149481.4157834,1.6194408335490675,9.679819398570569,61.56550189466747,3,21,2,1,1,4,2,2,6,0,4
41786543.69727579,72.11063227962583,31607373.247182004,0.6428699032918785,36.0,49.614992328842355,3,1,2,1,1,4,3,0,6,0,4
127711300.24821441,50.6817623145638,64960701.974496126,1.9764882585023635,36.0,32.57979259844433,3,21,4,1,1,4,2,0,6,0,4
166097147.16028956,43.2405111437022,64086111.00100608,2.59855502134765,36.0,36.817222200201215,3,21,2,1,1,4,2,2,6,0,4
408481025.8407944,61.06188040817043,185628632.81051075,2.097717006167623,36.0,30.227188637607526,13,21,2,2,2,1,2,2,0,0,4
0.0099999904632568,83.26222561622708,30593011.567120127,3.6758738582531253e-10,36.0,55.05930115671201,3,21,2,1,1,4,2,0,6,0,4
121174350.69775207,50.492437241523405,65648200.432791635,1.8786117397705515,13.25556872701355,57.9862835638869,13,21,2,1,1,4,2,1,6,0,4
644561145.2595717,54.298903941627934,277655335.7265842,2.377465684567808,36.0,37.8137944643882,13,21,4,2,2,1,2,2,0,0,4
164004292.71991014,45.30320229445948,67980743.01935352,2.43459879830751,36.0,35.663804853393245,3,21,4,1,1,4,2,2,6,0,4
232316665.4295525,64.63833107221211,114513880.22435394,1.968209123746727,36.0,25.394147199713373,13,21,4,2,2,1,2,2,0,0,4
176675941.70906928,37.638964174180586,77841448.99543563,2.3190186882813744,36.0,37.0,3,21,4,1,1,1,2,2,3,0,4
155796461.15883288,43.944845611337435,56609702.089513,2.7096176163301147,36.0,36.3390297910487,3,21,2,1,1,4,2,2,6,0,4
194841203.72044045,41.44107246282937,97904742.55232404,1.988868337922829,36.0,32.46027553003541,3,1,2,1,1,1,2,2,3,0,4
312718066.48891026,52.2790928041301,95553324.08473206,3.644139908139343,36.0,28.56257617468689,13,21,2,2,1,1,2,2,0,0,4
106379163.88294022,42.961028897400475,51543346.100711346,2.0506534104848853,36.0,37.0,3,21,2,1,1,1,2,2,6,0,4
193480130.38547105,61.55542930022088,100323160.24115343,1.9293247285436124,36.0,25.580790060288358,13,21,2,2,1,1,2,2,6,0,4
148572408.29731506,45.050176091645454,65539304.91264882,2.2733053871189757,29.396266375728715,43.16348471598653,13,21,2,1,1,4,2,2,6,0,4
233738311.66627762,50.367216889069624,65369525.30768569,3.5111805157409988,36.0,32.06234810769716,3,21,4,2,1,1,2,2,3,0,4
209202381.0035762,28.50647057234609,104206998.24975245,2.011361630260508,36.0,37.084139964995046,13,21,4,1,1,1,2,2,0,0,4
100161628.71409461,44.48900763533505,52820421.06095101,1.918766294917607,31.15113857716159,41.52560399464919,13,1,2,1,1,1,2,2,0,0,4
111246026.958765,49.987329440879364,70752061.16344357,1.550420510135048,9.043374344187622,62.159517278758216,3,1,2,1,1,1,2,2,3,0,4
124401398.30110542,42.9639357094034,55903564.10510615,2.193758001398356,36.0,37.0,13,21,2,1,1,4,2,2,6,0,4
162206161.10903838,42.98361163639261,64954014.74191685,2.497653867665888,36.0,36.99080294838337,13,21,2,1,1,1,2,2,6,0,4
108269930.74358162,45.26441873848759,54464747.88610541,1.9929833507592638,36.0,35.68086994274158,13,1,2,1,1,4,2,1,0,0,4
355149818.3828782,48.104370787486516,140759575.4140666,2.815303957967344,36.0,36.67299646178389,13,21,2,2,2,1,2,2,0,0,4
161686181.80153444,42.96994938416154,64924076.24230672,2.4898158356449387,36.0,37.0,3,21,2,1,1,4,2,2,6,0,4
0.0099999904632568,83.85964046076423,36783838.97165003,2.9020203686579687e-10,36.0,55.678383897165006,3,21,2,1,1,3,2,0,0,0,4
146577887.2739748,41.59863626901074,82138715.15611762,1.7332347317808332,19.537986319002417,52.36454610226441,13,1,2,1,1,1,2,2,0,0,4
183517566.3964719,50.987983904961055,70475563.27844843,2.7215135649343916,36.0,32.30274237231232,3,21,4,1,1,4,2,2,6,0,4
129017118.61004066,57.031513311590544,76690428.56020595,1.6482613386853053,16.441162214921984,50.73041163960662,3,21,4,1,1,4,2,2,6,0,4
221197452.8898239,28.61717275447384,111213465.47302799,1.996975017562049,36.0,37.22426930946056,3,1,2,1,1,1,2,2,3,0,4
0.0099999904632568,82.79549410279925,25756415.573049285,4.2804484075347e-10,36.0,54.57564155730493,13,21,2,1,1,4,2,1,6,0,4
147527805.6626952,45.21200387684476,65581260.26436716,2.2562680516046547,28.882527375095997,43.642974449910405,3,21,2,1,1,1,2,2,6,0,4
175154705.88589427,58.283426851784625,84563408.75338124,2.1135488812660177,36.0,28.23019607607048,3,21,4,1,1,4,2,2,6,0,4
265899664.27810287,29.02972821004324,137324570.25590122,1.9433602157412158,36.0,37.74649140511802,3,21,4,1,1,1,2,2,3,0,4
429218382.2051158,38.36757399284865,202555065.1429178,2.0535093465703156,36.0,38.0,13,21,4,2,2,1,2,2,6,0,4
292816869.99690145,34.01715671680985,138691755.78706336,2.275980580904515,36.0,36.039904336424314,3,21,4,2,1,1,2,2,3,0,4
231308336.4190906,28.71048581508273,117119355.38498282,1.9848482569428352,36.0,37.34238710769966,13,21,2,2,1,1,2,2,0,0,4
170417982.2349583,52.76939470428479,77519050.50327133,2.2499316961935083,36.0,31.38801184336113,3,21,4,1,1,4,2,2,6,0,4
17275125.992848746,78.70003052377638,23746990.713123698,0.28791876684958767,36.0,52.313854179094335,13,21,2,1,1,4,3,0,6,0,4
67812677.54333133,68.34401980238401,34708632.12237734,1.130211292599617,36.0,47.381115544930196,3,21,2,1,1,4,2,0,6,0,4
26785439.143202238,74.33166539573094,32583852.34649787,0.39711548051349627,28.043928969548237,56.91722604449898,13,21,2,1,1,4,3,1,6,0,4
44995594.080957174,74.4787313649828,44879792.86758167,0.7499265680789539,36.0,51.12020713241833,13,21,2,1,1,4,2,0,0,0,4
180973705.8176727,65.05733959288051,93217306.08782092,1.9460044667629686,36.0,24.35086278821821,3,21,2,1,1,4,2,2,6,0,4
151625360.1991975,47.58298886559408,62928578.048767366,2.4540015227354504,24.207068259997186,47.399834015336054,3,21,2,1,1,4,2,2,6,0,4
181996115.58085018,44.29022890166213,60539767.22411443,3.0108474929355697,36.0,36.10795344482289,3,21,2,1,1,4,2,2,6,0,4
153278198.25218493,43.90039655273593,56311386.25997263,2.677590428870661,36.0,36.368861374002734,13,21,2,1,1,4,2,1,6,0,4
183817669.76112744,48.80410413884623,66976415.67958395,2.839120835408066,36.0,33.53773564249978,3,21,4,1,1,4,2,2,6,0,4
141037714.00503203,59.01005851635621,80654985.17805715,1.7129852383413466,20.920887206844235,44.60812081731288,3,21,4,1,1,4,2,0,6,0,4
170250374.249786,52.574281818981646,77269787.34583558,2.2547575738479093,36.0,31.499750500142667,3,21,4,1,1,4,2,2,6,0,4
509765460.3645479,58.102575323952955,189183518.89075562,3.2861102106995395,36.0,31.59726998035477,3,21,2,2,2,1,2,2,6,0,4
31629364.03133077,74.57280786917079,28785934.450912002,0.48660560076058174,36.0,50.68086920743325,13,1,2,1,1,4,2,1,6,0,4
72967663.64418751,60.696477922901906,54280352.869158424,1.0818037605748307,14.326436542154841,61.94697326787656,3,1,2,1,1,4,2,0,6,0,4
124420907.38536642,50.182244271346384,65358245.89981563,1.9399573430347385,14.423170873225674,56.857601489215185,13,21,2,1,1,4,2,2,6,0,4
318304582.1776811,60.54206944456951,74756840.33568546,4.252141478393483,36.0,25.291791597177447,3,21,4,2,1,1,2,2,3,0,4
176181108.16371328,37.81871245953115,77408469.64324912,2.3248615305284623,36.0,37.0,3,1,2,1,1,1,2,2,0,0,4
217160674.1572434,28.57991743673157,108855533.97035244,2.0018166369142096,36.0,37.17711067940705,13,21,2,1,1,1,2,2,0,0,4
181673622.7680269,64.40653115996884,91975591.86799908,1.9988919532185632,36.0,24.714496987765028,3,21,4,1,1,4,2,0,6,0,4
175919692.45696986,46.191039075072226,58157143.080103494,2.931994874298188,36.0,36.82928561395343,13,21,2,1,1,4,2,0,6,0,4
106193272.19655263,51.61546848758324,67241417.7560401,1.5821070915886242,8.554068293386543,62.61620292617256,13,21,2,1,1,1,2,2,6,0,4
153168683.1592364,43.89846353661939,56298412.99744555,2.676197619405755,36.0,36.370158700255445,3,21,4,1,1,4,2,0,6,0,4
201728210.8549564,28.68746043062717,99381735.3388453,2.0362850911748147,36.0,36.984543383471134,13,21,2,1,1,1,2,2,3,0,4
157555750.88043898,42.969283185625876,63924778.43881588,2.457018369273957,36.0,37.0,13,1,2,1,1,1,2,1,6,0,4
78964007.90180399,66.05892103508869,37127365.93269257,1.3160667985540053,36.0,46.29268533028834,13,1,2,1,1,4,2,1,6,0,4
0.0099999904632568,82.30435619924572,20666903.61912661,4.916637454413548e-10,36.0,54.06669036191266,13,21,2,1,1,4,2,1,0,0,4
177706941.69525546,45.82480106579714,58544799.083570115,2.9617823615997176,36.0,36.65484041239345,3,1,2,1,1,4,2,0,6,0,4
181928624.4278572,62.55086064501738,89002321.48589024,2.098824352221542,36.0,25.76388653439168,3,21,4,1,1,4,2,2,6,0,4
118961382.41624473,49.63745796994242,66728600.21442951,1.7903533380437533,14.833466762087571,56.7554310220516,13,21,2,1,1,4,2,2,0,0,4
495284629.09443754,59.29961246831595,220669867.9080034,2.1615309967934224,36.0,32.60863179957305,3,21,2,2,2,1,2,2,0,0,4
85964803.82469118,57.146410679339795,63363701.63313772,1.2744967209149407,10.465899854494292,63.66023004365171,13,21,2,1,1,3,2,0,6,0,4
0.0099999904632568,83.55834053004838,33661559.89687444,3.2923052852972326e-10,36.0,55.36615598968744,13,21,2,1,1,4,2,0,0,0,4
31257174.381167497,77.43774810162842,43389854.93372185,0.5209529064220007,36.0,52.61014506627815,3,21,2,1,1,4,2,0,6,0,4
100556801.26245835,48.22733994285599,59716182.02989821,1.7201547398467298,19.295962126249496,52.59043534883381,13,1,2,1,1,1,2,2,0,0,4
172228005.17944288,44.119852517364336,65638452.25839219,2.6074648350367697,36.0,36.233857289929375,3,21,4,2,1,1,2,2,0,0,4
336615994.75676125,62.52086869355272,156617861.88495556,2.0448851622346145,36.0,28.25558284655038,13,21,4,2,2,1,2,2,0,0,4
136863777.43582553,48.99338752561224,64246955.71716577,2.1750727108012575,18.898164897319052,52.531773932591584,3,21,4,1,1,4,2,0,6,0,4
106024942.61378765,42.96097176493771,51457647.40656153,2.04784073539484,36.0,37.0,13,1,2,1,1,4,2,2,0,0,4
131991918.25071684,57.521154246236,77671558.13113704,1.664278900803749,17.54978319902491,49.21529629466596,3,21,4,1,1,4,2,0,6,0,4
189462517.31869847,44.5580151878677,62387075.97497681,3.0659653353400325,36.0,36.01989229979147,13,21,4,2,2,1,2,2,6,0,4
620723612.0132315,53.78868759453135,266379836.34323424,2.413528490095556,36.0,37.71983196952695,13,21,2,2,2,1,2,2,6,0,4
100518329.65236373,47.86339851136095,59044852.4337472,1.73949036004254,20.4501104290879,51.51323026618463,13,21,2,1,1,4,2,1,6,0,4
179108774.90259513,62.886368732764595,90443819.08591071,1.9997007654257202,36.0,25.594150064936578,3,21,2,1,1,4,2,2,6,0,4
328971531.0239907,35.40554724094453,151846276.44915912,2.0941401753222975,36.0,37.259231382245794,13,21,4,2,2,1,2,2,0,0,4
298083255.36156374,38.84975022340024,127276180.5746451,2.638031890752589,36.0,34.061204632938484,3,21,4,2,1,1,2,2,0,0,4
70248408.40168609,54.64642518098635,41074522.51961328,1.4049681681229764,36.0,42.05777057221914,3,21,2,1,1,4,3,0,6,0,4
238000000.0,17.766839554798484,17604538.134045854,13.681624762803395,36.0,39.58752013137389,13,1,1,1,1,1,3,5,1,0,5
52607895.016784765,20.635363309029085,7915645.200880881,6.926784516117253,22.168709598238227,52.74693560264266,3,1,0,2,1,1,2,5,6,0,5
5463302.942284995,12.962025700491253,8585964.829542268,1.0926605882520866,20.15157889772536,40.1632748731068,3,1,0,2,1,1,1,5,0,0,5
18365940.109382,12.17587518163982,9999999.999999983,1.8365940109382,31.49224857760552,39.61401881827449,3,1,0,2,1,1,1,5,6,0,5
818776550.5814813,19.304419201347002,29092316.123631064,60.712114610887696,52.904791539894866,37.0,13,21,1,1,1,1,3,5,1,1,5
238000000.0,42.0,45000000.0,5.288888888888889,56.202206646110255,39.2615401811881,13,1,0,1,1,1,2,5,1,0,5
238000000.0,17.872164417842647,18173861.718068358,13.258190347186659,36.0,38.021880275312014,13,1,1,1,1,1,2,5,1,0,5
7830708.661156954,36.95839470903548,4783463.848161705,1.6511685722828182,15.126238251132666,32.6553213116505,3,1,0,2,1,1,1,5,6,0,5
682619419.722781,19.687340406562804,12787924.283571841,56.02003410482376,50.003761251111214,43.66415916592586,13,21,1,1,1,1,3,5,1,1,5
7441640.129459434,11.363189462654393,5233439.482162263,1.4416401294594343,13.40063689297358,38.06624207135095,3,1,0,2,1,1,1,5,6,0,5
18589099.15862706,12.00709511910735,9999999.999999983,1.8589099158627058,32.107859747936715,40.48613464291034,3,1,0,2,1,1,1,5,0,0,5
57616500.58166419,16.07979948795864,8587143.411108755,7.44189164442939,22.412856588891245,50.73252772820404,3,1,0,2,1,1,2,5,6,1,5
238000000.0,26.686325567851235,21781489.19038488,11.0520111453768,36.0,39.05706324730858,13,1,1,1,1,1,3,5,1,0,5
57143527.66379889,11.600325059787965,8211230.259905197,7.56847400432069,25.118058701450952,48.229740389369326,3,1,0,2,1,1,2,5,3,1,5
8153031.38203459,16.277840065266226,5863933.875307682,1.38862879854825,12.0,45.1901485086151,3,1,0,2,1,1,1,5,0,0,5
50493141.44402981,38.52331841333036,16761549.397293188,2.9575299694299675,23.306112290285885,41.10312722754867,3,1,0,2,1,1,2,5,6,0,5
19003122.261971895,13.904626151488358,8503382.450469539,2.2349982170026634,12.01248904788758,32.014050178873525,3,1,0,2,1,1,1,5,6,0,5
238000000.0,33.351485954122836,14705137.712668339,16.25079118028989,36.0,49.82688029299248,3,11,1,1,1,1,1,5,1,0,5
7152390.629079014,15.244917757759623,6390437.483683942,1.152390629079015,20.34262490210365,33.438250065264235,3,1,0,2,1,1,1,5,6,0,5
238000000.0,22.08945313211953,19341376.587428235,12.389851163100252,36.0,25.62242876914472,13,15,1,1,1,1,2,5,1,0,5
238000000.0,17.865226170337827,18136357.677501768,13.28608397735806,36.0,38.125016386870136,3,1,1,2,1,1,2,5,6,0,5
7317684.784268866,13.409629395460291,5484829.971358983,1.326168464968728,15.0910201718461,44.878639770871864,3,1,0,2,1,1,1,5,0,0,5
238000000.0,42.0,45000000.0,5.288888888888889,35.072302815950266,35.152947769768105,13,1,0,1,1,1,2,5,6,0,5
45993599.22603401,24.22480208131803,9999999.999999983,4.599359922603401,22.38352599720887,56.07764933519409,3,1,0,2,1,1,2,5,6,0,5
441708171.75422484,36.028591625757414,89101167.39346069,4.862844748834154,48.66188283371661,37.51174895550445,13,21,2,1,1,1,2,5,0,0,5
238000000.0,42.0,47524365.63259396,5.066370733126903,60.0,39.32683583130828,13,1,0,1,1,1,2,5,1,0,5
6826082.445439409,16.053982159412154,6562471.560853859,1.0527221769171102,22.687414682561577,33.1876421957307,3,1,0,2,1,1,1,5,6,0,5
8058102.002017342,13.208660429501675,5558102.002017342,1.4534914998318884,12.0,44.58102002017341,3,1,0,2,1,1,1,5,0,0,5
398666151.899858,34.847096916457375,119349859.59364112,3.7118061994202973,51.05754256587061,45.269051079044736,13,17,2,1,1,1,2,5,0,0,5
145667460.47954082,31.89148519124809,49675538.764455095,2.9476699980617895,35.22129303469222,58.247909328057496,3,1,0,2,1,1,2,5,3,0,5
1575545.1509234475,19.89169552188615,27382537.58196966,0.3151090289056889,31.429522549181797,35.777407897540414,3,1,0,2,1,1,1,5,0,0,5
171725093.5297969,32.11769020769331,83640662.19935104,2.040397901191771,41.92502550812643,35.41877763380363,13,17,1,1,1,1,2,5,0,0,5
19696304.27283979,11.838939352394224,9544456.409259666,2.071457818155344,28.71130254815492,41.74825981975704,3,1,0,2,1,1,1,5,6,0,5
10557265.282040238,14.985006825319909,7150917.640302227,1.459346529161208,15.452752920906695,43.24541179848884,3,1,0,2,1,1,1,5,6,0,5
17371043.7705126,18.061242731690538,7919972.668497721,2.162762968035584,12.5923477198136,32.0,3,1,0,2,1,1,1,5,6,0,5
238000000.0,42.03203992200601,45146868.47181878,5.281827334082248,24.08134253823809,33.04970932892328,13,1,1,1,1,1,3,5,1,0,5
8159854.206799012,16.258415081819283,5866609.492862358,1.3891801379231528,12.0,45.26506580014601,3,1,0,2,1,1,1,5,0,0,5
19976614.955832653,11.009219730735346,9964922.433748962,2.0055023633334934,35.43875893998367,45.67260938165714,3,1,0,2,1,1,1,5,6,0,5
7556670.054434659,13.789714901388457,5588962.986681769,1.3444611646604308,14.466222079909388,45.71170389345415,3,1,0,2,1,1,1,5,0,0,5
238000000.0,42.0,45000000.0,5.288888888888889,58.81017361558026,39.76864486969616,13,1,0,1,1,1,2,5,1,0,5
737055709.0036676,16.95552452454036,12294454.424501672,61.248638497372326,47.57743507103941,32.8591450236798,13,21,1,1,1,1,3,5,1,1,5
95071085.328103,43.63597338304076,30969459.658959087,3.225947314298508,20.141216382465906,57.46259462119455,3,1,0,2,1,1,2,5,3,0,5
285574887.71833974,46.57868382470465,52982363.71113083,5.365418217167032,27.831534581342797,34.277178193780934,13,21,0,1,1,1,3,5,0,0,5
7969065.416682864,12.789298112576287,5469065.416682864,1.460911215276428,12.0,43.69065416682864,3,1,0,2,1,1,1,5,0,0,5
6644012.384164392,14.760025120162034,6104433.670853817,1.1079157426621151,21.31330101256145,35.477831645730916,3,1,0,2,1,1,1,5,6,0,5
358495312.4952771,38.46785540366349,68920219.73468396,5.227812017018091,53.29339633606992,39.10578617814266,13,21,2,1,1,1,2,5,0,0,5
4282233.834101647,20.459606383735892,17515446.64555789,0.7785879692124851,21.775278626894554,34.59269672387939,3,1,0,2,1,1,1,5,0,0,5
238000000.0,40.0166679050585,24272320.063005574,9.95296956251169,36.0,49.51488004200371,3,15,1,2,1,1,2,5,6,0,5
7369654.456061404,26.424161609277306,6106618.001627429,1.2755797873043588,21.042764351508765,31.369654456061404,3,1,0,2,1,1,1,5,6,0,5
20452959.629664555,16.052801851286315,10074039.598803258,2.0975953292147973,17.81183851865822,38.5383183334905,3,1,0,2,1,1,1,5,6,0,5
8048205.740891861,14.57146011078662,5803139.756379896,1.3820848838707351,13.181161461720624,47.42511805103916,3,1,0,2,1,1,1,5,0,0,5
7824633.308918699,17.21280869696088,5735150.317223019,1.362091580518683,12.0,41.58420888224454,3,1,0,2,1,1,1,5,6,0,5
40181226.60961527,32.0084208885084,14917115.704474214,2.7036137292987537,29.801077690738115,33.430998336734085,3,1,0,2,1,1,2,5,6,0,5
23005877.787777234,18.063930357032046,13005877.787777228,1.7996081474815178,36.0,53.81528224822081,3,1,0,2,1,1,1,5,6,0,5
221846004.84330577,38.73799438710845,62753521.90170924,3.6056493506647884,55.59436495726521,34.71502311253569,13,21,1,1,1,1,2,5,1,0,5
238000000.0,26.831442625293526,21008274.375077248,11.420061397463233,36.0,27.646336500432568,3,1,1,2,1,1,2,5,6,0,5
163263143.8689578,29.04542552969547,80275114.03879003,2.024662870830707,39.617221055170305,32.91865614310117,13,22,0,1,1,1,2,5,0,0,5
238000000.0,29.9099511013383,39672048.930371255,7.998376962143035,47.80322935822275,34.47540366977785,13,1,1,1,1,1,2,5,1,0,5
7416348.521867492,13.116921191364044,5152093.596604559,1.4433105685383008,12.0,37.783251227163525,3,1,0,2,1,1,1,5,6,0,5
28025455.929178946,22.064797080646244,14291794.024068598,2.0872465889064613,34.30030565776464,58.43343521925488,3,1,0,2,1,1,2,5,6,0,5
7337020.547399058,12.767184253904645,5651917.81040377,1.3370205473990577,15.911506862422616,36.39232875838492,3,1,0,2,1,1,1,5,6,0,5
238000000.0,23.449534521584397,21101205.237827744,11.375826306793995,36.0,36.74409780861432,13,1,1,1,1,1,2,5,1,0,5
7788850.467561983,11.940485702216934,5288850.467561983,1.4759291277031683,12.0,41.88850467561982,3,1,0,2,1,1,1,5,0,0,5
238000000.0,22.14293933819278,15619002.09227943,15.279810276953105,36.0,45.71449058474256,3,11,1,1,1,1,1,5,1,0,5
7977001.019062405,15.987331974583459,6348665.987291729,1.2713891719617798,16.183991847500753,42.72401222874887,3,1,0,2,1,1,1,5,0,0,5
17990146.21354008,14.033685406017074,8259558.622271434,2.1565613527830036,12.0,33.63500136855415,3,1,0,2,1,1,1,5,6,0,5
18800752.936040174,13.919627322718432,8589215.10326558,2.1954272116975906,12.713720826124753,31.82156979346881,3,1,0,2,1,1,1,5,0,0,5
238000000.0,42.34986337855702,16385432.126525134,14.972382692453635,26.458271493899463,44.65098755716203,3,11,1,1,1,1,2,5,1,0,5
13563610.819461457,14.619674377233197,7205621.623681293,1.8114486493230926,12.0,40.80177295896716,3,1,0,2,1,1,1,5,6,0,5
68896323.51103784,20.819978208517657,20000000.0,3.4448161755518925,31.9427526476832,35.0572473523168,3,1,0,2,1,1,2,5,6,0,5
238000000.0,40.03792520808765,79094535.84071894,4.087777769623172,35.67515578658589,40.45912730809654,13,21,2,1,1,1,2,5,0,0,5
41757547.09355277,28.088012409641742,13676080.596203856,3.1930158299701112,28.41129671544463,38.82524537670301,3,1,0,2,1,1,2,5,6,0,5
1510542.4677392575,21.90970927361144,28832387.188237447,0.27464408383143096,30.98228110229487,34.20907162073772,3,1,0,2,1,1,1,5,6,0,5
31463800.654310852,25.182625932915805,9999999.999999983,3.146380065431085,27.746063528896187,51.96117634024164,3,1,0,2,1,1,2,5,6,0,5
6598959.202848119,11.317531463305789,5000000.0,1.3197918405696234,16.174706396070494,40.391568798690166,3,1,0,2,1,1,1,5,6,0,5
1418152.8929667368,20.172236758921866,28143499.34608101,0.28363057727086327,31.886099607648607,35.5998501525811,3,1,0,2,1,1,1,5,6,0,5
238000000.0,21.91560469750774,16699819.708383745,14.35450909188959,31.80108174969753,41.900540874848765,3,1,1,2,1,1,2,5,6,0,5
6223188.289803976,11.769814460561713,5008915.828335282,1.2422952266981615,17.893010059976614,40.89301005997661,3,1,0,2,1,1,1,5,6,0,5
22416820.543644927,16.667864688438478,12416820.54364492,1.8388786304236715,36.0,52.28373341347682,3,1,0,2,1,1,1,5,0,0,5
20564975.048982453,16.218771364242336,10195389.636397649,2.0869794888219246,18.259900195929816,39.04238772042105,3,1,0,2,1,1,1,5,6,0,5
238000000.0,18.29912448275898,20093657.50605189,11.875232792844056,36.08991120580981,33.02622410169453,13,1,0,1,1,1,2,5,6,0,5
45821636.213378266,41.06666829128454,10345806.487112047,4.463275351068699,18.622451676801713,58.031741836086226,3,1,0,2,1,1,2,5,3,1,5
6997863.25077526,25.05021074848852,4815895.3863437995,1.4638438088789558,17.116586907214195,37.02464108246388,3,1,0,2,1,1,1,5,0,0,5
238000000.0,53.80573322272034,114709744.8659834,2.095760461461966,60.0,55.11736365681066,13,1,1,1,1,1,2,5,1,0,5
238000000.0,26.751497313826622,20000000.0,11.9,31.471029399806895,23.887071083413794,13,17,1,1,1,1,2,5,1,0,5
1730396.7500457682,19.615682840330468,26633859.422234543,0.34607934877293456,30.980315653340725,35.95209946814527,3,1,0,2,1,1,1,5,0,0,5
176368510.96239612,27.74180623271912,97511966.41306068,1.8757378006073073,43.19141208065349,37.09033859073517,13,21,1,1,1,1,2,5,1,0,5
238000000.0,44.17434500306082,38033802.90974401,8.391983602720337,39.680132586280656,50.76669428880847,13,1,1,1,1,1,3,5,1,0,5
6319222.187956916,12.45176775088878,5287351.416243815,1.20637415434262,18.862054248731447,39.56324291878092,3,1,0,2,1,1,1,5,6,0,5
800779747.3923213,16.032776576887247,46943929.81118221,52.03014081052699,53.932378093167145,37.40450812712219,13,21,1,1,1,1,3,5,1,1,5
238000000.0,20.222999477393657,17010069.111151364,14.27400887886494,36.0,44.67337940743424,3,11,0,2,1,1,2,5,6,0,5
7425464.2243837565,11.580270108769987,5298143.102464975,1.4254642243837563,13.788858614789847,37.8074275901401,3,1,0,2,1,1,1,5,6,0,5
6948829.820405654,16.926337717348353,6871269.988441895,1.015511966392752,23.613809965325686,31.643650057790524,3,1,0,2,1,1,1,5,0,0,5
43948169.19045832,39.819061015317665,11073296.74443027,4.10788892270147,20.575912186632678,53.41885692896253,3,1,0,2,1,1,2,5,6,0,5
238000000.0,46.693746548152234,66515763.44357514,4.254393596046286,60.0,44.96517617928657,13,1,1,1,1,1,3,5,1,0,5
49303882.949767806,19.8836624646234,10354507.028508361,5.762309641936493,26.51588027138127,42.871672564419725,3,1,0,2,1,1,2,5,6,0,5
7327377.760804479,15.815161726875063,5313858.616719129,1.383016333768325,12.0,36.48913106624697,3,1,0,2,1,1,1,5,6,0,5
44706653.86804312,41.39175577537103,10299332.787711091,4.390643754889542,18.71839869050666,57.443469503902236,3,1,0,2,1,1,2,5,6,0,5
55697436.19448349,11.419078168030863,7079008.489734048,7.904450405153778,24.0,50.131680816223415,3,1,0,2,1,1,2,5,6,0,5
49082802.147732295,15.847227342185471,9148237.07578759,5.5890821520544245,24.0,53.58039512631267,3,1,0,2,1,1,2,5,6,0,5
238000000.0,42.0,49312264.88794623,5.662453971112532,52.671267351734556,40.27509404482151,13,1,1,1,1,1,2,5,1,0,5
